,productID,brandID,attribute1,attribute2,clickVolume,avgOriginalUnitPrice,avgFinalUnitPrice,ma14SalesVolume,weekday,meanAge,gender,meanEducation,maritalStatus,plus,meanPurchasePower,meanUserLevel,meanCityLevel,sales
12,15,30,3.0,80.0,373.0,109.0,68.73333333333333,19.142857142857142,3,26.66666666666667,0.3333333333333333,3.0,0.6666666666666666,0.6666666666666666,2.0,3.6666666666666665,1.3333333333333333,3
13,52,32,3.0,100.0,2049.0,245.21875,182.625,19.571428571428573,1,29.16666666666667,0.3333333333333333,3.0434782608695654,0.2916666666666667,0.2962962962962963,2.25,3.555555555555556,1.9130434782608696,32
14,9,9,4.0,100.0,1019.0,170.0,101.77142857142857,45.28571428571429,2,32.0,0.35,3.3157894736842106,0.7894736842105263,0.25,2.0526315789473686,3.1,1.9375,21
15,33,17,2.0,60.0,528.0,89.0,59.81594594594595,4.714285714285714,2,32.583333333333336,0.4166666666666667,3.0,0.6363636363636364,0.19230769230769232,2.363636363636364,2.730769230769231,2.4545454545454546,37
16,5,11,3.0,100.0,2006.0,167.0,135.72222222222223,15.571428571428573,3,38.444444444444436,0.14814814814814814,2.8095238095238093,0.6521739130434783,0.08333333333333333,2.4,2.083333333333333,2.5416666666666665,36
17,67,9,4.0,100.0,636.0,148.8504,110.04640000000003,220.35714285714286,1,39.647058823529406,0.05882352941176471,3.333333333333333,0.8235294117647058,0.3684210526315789,2.25,3.5789473684210527,2.0,25
18,46,8,2.0,60.0,5023.0,79.57741803278688,64.36020491803278,104.42857142857143,4,35.729729729729726,0.2864864864864865,2.9408284023668636,0.6057142857142858,0.1409090909090909,2.413793103448276,2.5251141552511416,2.1111111111111107,244
19,40,10,3.0,100.0,7785.0,76.06312796208529,66.89488151658766,104.71428571428572,3,29.115384615384613,0.3012820512820513,2.8428571428571434,0.35135135135135137,0.1868131868131868,2.2925170068027207,3.027472527472528,2.3566433566433567,211
20,60,15,3.0,90.0,2578.0,85.0,67.73636363636363,102.14285714285714,5,34.61176470588235,0.24705882352941175,2.776119402985074,0.5657894736842105,0.1346153846153846,2.4729729729729732,2.0384615384615383,2.3943661971830985,110
21,11,17,2.0,40.0,1705.0,66.0,31.89677419354839,23.214285714285715,3,32.83018867924528,0.4528301886792453,3.04,0.5294117647058824,0.19298245614035087,2.42,2.631578947368421,2.872340425531915,62
22,73,32,3.0,100.0,620.0,180.0,130.80769230769232,13.5,5,30.0,0.1111111111111111,2.9411764705882355,0.5555555555555556,0.15789473684210525,2.3888888888888893,2.3157894736842106,2.3529411764705883,26
23,24,10,3.0,100.0,2855.0,88.97037037037038,52.91851851851853,93.92857142857143,5,27.83561643835617,0.2054794520547945,2.90625,0.476923076923077,0.1875,2.390625,2.425,2.640625,135
24,44,7,3.0,50.0,661.0,250.0,250.0,4.785714285714286,5,32.22222222222222,0.1111111111111111,3.111111111111111,0.4444444444444444,0.2222222222222222,2.4444444444444446,2.4444444444444446,3.111111111111111,9
25,15,30,3.0,80.0,919.0,109.0,70.7,38.714285714285715,3,27.142857142857146,0.0,2.833333333333333,0.3333333333333333,0.25,2.1666666666666665,2.25,1.7142857142857142,10
26,58,24,3.0,100.0,946.0,198.0,156.25925925925932,53.14285714285714,7,34.27272727272727,0.13636363636363635,2.863636363636364,0.6363636363636364,0.375,2.272727272727273,2.625,1.8,27
27,26,2,3.0,100.0,171.0,59.0,58.2,45.14285714285714,3,35.555555555555564,0.3333333333333333,3.1428571428571432,0.625,0.3333333333333333,2.375,2.7777777777777777,2.0,10
28,52,32,3.0,100.0,2995.0,250.0,173.7741935483871,66.21428571428571,3,29.16666666666667,0.25,3.1702127659574466,0.4444444444444444,0.3877551020408163,2.1818181818181817,3.0612244897959178,2.083333333333333,62
29,63,22,3.0,100.0,2458.0,137.44442105263158,87.89094736842104,108.92857142857143,2,30.059701492537318,0.4477611940298508,2.9692307692307693,0.38461538461538464,0.21052631578947367,2.2153846153846155,3.1866666666666665,2.015873015873016,95
30,28,18,3.0,60.0,499.0,119.0,55.33333333333334,32.0,4,33.5,0.08333333333333333,3.0909090909090913,0.7272727272727273,0.26666666666666666,2.363636363636364,2.533333333333333,1.2727272727272727,15
31,47,25,4.0,100.0,1212.0,79.90000000000002,75.63333333333334,60.28571428571429,7,30.0,0.2857142857142857,2.8571428571428568,0.21428571428571427,0.06666666666666668,2.2142857142857144,2.466666666666667,1.8461538461538465,15
32,6,24,3.0,100.0,1576.0,298.0,241.13333333333333,64.0,6,27.69230769230769,0.38461538461538464,3.0909090909090913,0.4545454545454545,0.2857142857142857,2.363636363636364,2.571428571428572,1.8461538461538465,15
33,36,26,3.0,100.0,2908.0,318.7826086956522,165.04347826086956,40.857142857142854,4,32.526315789473685,0.13157894736842105,3.1428571428571432,0.7222222222222222,0.2391304347826087,2.2857142857142856,3.2,2.108108108108108,46
34,16,4,3.0,100.0,4658.0,125.33333333333331,101.55797101449276,103.28571428571428,4,31.121495327102803,0.3177570093457944,3.15,0.5728155339805825,0.3384615384615385,2.1881188118811883,3.392307692307692,2.1782178217821784,138
35,27,25,3.0,60.0,1061.0,79.90000000000002,69.23333333333336,49.92857142857143,2,28.235294117647058,0.5294117647058824,2.9375,0.4375,0.2,2.375,2.736842105263158,1.7058823529411764,21
36,72,22,2.0,60.0,452.0,64.63770833333334,33.85854166666667,12.785714285714285,5,42.333333333333336,0.4583333333333333,2.875,0.7083333333333334,0.5769230769230769,2.1666666666666665,3.3461538461538463,2.1666666666666665,48
37,32,25,3.0,80.0,748.0,79.90000000000002,69.37826086956524,14.357142857142858,6,34.76190476190476,0.2857142857142857,3.3,0.7142857142857143,0.2272727272727273,2.4285714285714284,2.9545454545454546,2.5,23
38,14,22,1.0,60.0,954.0,55.0,27.323670886075945,36.142857142857146,5,31.68,0.38,3.1836734693877546,0.56,0.2777777777777778,2.2857142857142856,2.9433962264150937,1.9183673469387756,79
39,40,10,3.0,100.0,3597.0,78.0,58.77301587301588,261.64285714285717,4,29.215686274509807,0.17647058823529413,2.8125,0.32653061224489793,0.14545454545454545,2.142857142857143,2.327272727272727,2.46,63
40,8,8,2.0,70.0,625.0,39.0,39.0,16.142857142857142,4,36.5,0.0,3.0,0.7142857142857143,0.1,2.4285714285714284,4.2,1.75,11
41,59,30,3.0,80.0,490.0,109.0,71.6,4.428571428571429,6,32.5,0.25,3.0,0.5,0.25,2.25,3.0,2.0,5
42,25,17,2.0,60.0,591.0,39.70000000000001,32.18571428571429,6.785714285714287,6,29.54545454545455,0.3636363636363637,2.8181818181818183,0.4090909090909091,0.25925925925925924,2.380952380952381,2.3846153846153846,1.9,35
43,2,24,3.0,100.0,6322.0,297.6900584795322,235.98479532163742,365.78571428571433,4,31.62264150943396,0.3270440251572327,3.1812080536912752,0.5369127516778524,0.38323353293413176,2.100671140939597,2.9878787878787882,2.2450331125827816,171
44,57,17,2.0,60.0,1209.0,39.9,34.07021276595744,53.85714285714285,1,31.6,0.5142857142857142,2.833333333333333,0.5333333333333333,0.175,2.333333333333333,2.125,2.7428571428571433,47
45,1,25,3.0,60.0,843.0,99.90000000000002,50.03157894736843,52.64285714285714,7,27.741935483870968,0.3548387096774194,2.8928571428571432,0.3928571428571429,0.25,2.25,2.40625,2.0357142857142856,38
46,7,2,3.0,50.0,1494.0,65.0,49.04136363636364,24.0,5,27.33333333333333,0.15151515151515152,2.933333333333333,0.1935483870967742,0.1388888888888889,2.3225806451612905,2.0285714285714285,2.2580645161290325,44
47,31,4,3.0,100.0,286.0,173.44444444444446,126.88888888888887,11.571428571428573,4,35.0,0.3333333333333333,3.4,0.8333333333333334,0.2222222222222222,2.333333333333333,3.888888888888889,1.25,9
48,37,24,4.0,100.0,2264.0,148.0,128.35,52.14285714285714,1,30.45333333333333,0.22666666666666666,3.197183098591549,0.4657534246575342,0.3076923076923077,2.125,2.74025974025974,2.041095890410959,80
49,28,18,3.0,60.0,227.0,114.0,89.0,11.142857142857142,3,35.5,0.0,2.5,0.25,0.16666666666666666,2.75,3.333333333333333,1.5,6
50,57,17,2.0,60.0,699.0,39.90000000000001,30.93829787234043,38.642857142857146,4,32.176470588235304,0.4411764705882353,2.8181818181818183,0.5151515151515151,0.2631578947368421,2.272727272727273,2.8684210526315788,2.6875,47
51,32,25,3.0,80.0,328.0,79.90000000000002,57.63333333333333,31.285714285714285,4,35.384615384615394,0.2307692307692308,3.5454545454545454,0.8333333333333334,0.4615384615384616,2.1666666666666665,3.0769230769230766,2.1538461538461537,15
52,13,25,2.0,50.0,601.0,69.89999999999999,58.90000000000001,7.2857142857142865,5,34.0,0.4,3.0,0.8,0.5,2.0,3.0,2.8,6
53,36,26,3.0,100.0,2270.0,328.8,162.74545454545455,38.785714285714285,4,33.40909090909091,0.18181818181818185,3.268292682926829,0.5,0.3829787234042553,2.333333333333333,3.0638297872340425,1.8837209302325584,55
54,7,2,3.0,50.0,394.0,65.0,48.769230769230774,34.285714285714285,5,28.75,0.375,3.25,0.625,0.6666666666666666,2.125,3.375,2.142857142857143,13
55,5,11,3.0,100.0,1447.0,167.0,135.7619047619048,21.642857142857146,5,32.35294117647059,0.4117647058823529,2.7058823529411766,0.5,0.09523809523809523,2.125,2.523809523809524,3.0,21
56,34,15,2.0,80.0,9620.0,59.0,47.89611111111112,82.57142857142857,2,32.5125,0.2515723270440252,2.618705035971223,0.5547945205479452,0.09950248756218906,2.408450704225352,1.95,2.615894039735099,216
57,72,22,2.0,60.0,398.0,65.0,42.15,17.857142857142858,2,30.76923076923077,0.3076923076923077,3.1538461538461537,0.4615384615384616,0.29411764705882354,2.1538461538461537,2.7142857142857144,2.4615384615384617,20
58,59,30,3.0,80.0,1271.0,109.0,53.23369565217392,93.07142857142857,4,32.72222222222222,0.14285714285714285,3.0588235294117645,0.7142857142857143,0.2432432432432433,2.257142857142857,2.4324324324324325,2.25,46
59,3,9,3.0,100.0,179.0,170.0,136.0,35.285714285714285,1,45.0,0.0,3.0,1.0,0.0,2.0,3.5,2.0,2
60,58,24,3.0,100.0,1085.0,196.4615384615384,156.23076923076925,47.92857142857143,3,31.818181818181817,0.3181818181818182,3.0476190476190474,0.4090909090909091,0.36,2.1818181818181817,3.4166666666666665,2.4285714285714284,26
61,46,8,2.0,60.0,2144.0,80.0,64.40816326530613,93.14285714285714,3,38.911764705882355,0.16176470588235295,2.9384615384615387,0.6153846153846154,0.0875,2.4615384615384617,2.354430379746836,1.9411764705882355,98
62,61,19,4.0,100.0,255.0,210.0,204.75,7.7857142857142865,7,45.0,0.0,4.0,0.5,0.5,2.5,3.5,3.0,2
63,13,25,2.0,50.0,964.0,69.89999999999999,36.15875,23.714285714285715,4,28.37209302325581,0.4651162790697674,3.025,0.3333333333333333,0.37777777777777777,2.230769230769231,2.555555555555556,2.0769230769230766,80
64,29,15,3.0,80.0,2504.0,79.0,68.03571428571429,21.928571428571423,2,33.857142857142854,0.19047619047619047,2.59375,0.575,0.07692307692307693,2.4473684210526314,2.0961538461538463,2.675675675675676,56
65,43,22,2.0,60.0,1098.0,93.5,48.355172413793106,34.5,1,31.33333333333333,0.375,3.208333333333333,0.625,0.44,2.1666666666666665,3.12,2.0416666666666665,29
66,14,22,1.0,60.0,782.0,54.89754545454545,27.513,18.214285714285715,5,33.52380952380953,0.35714285714285715,3.175,0.5121951219512195,0.3181818181818182,2.35,3.2045454545454546,2.4864864864864864,110
67,73,32,3.0,100.0,187.0,180.0,159.6,13.142857142857142,3,35.0,0.25,3.25,0.75,0.25,2.0,3.25,2.0,4
68,3,9,3.0,100.0,258.0,170.0,170.0,35.0,2,50.0,1.0,3.0,1.0,0.0,2.0,4.0,2.0,2
69,16,4,3.0,100.0,3754.0,127.69280991735536,106.15561983471079,159.21428571428572,4,31.150943396226417,0.22641509433962265,3.1122448979591835,0.5980392156862745,0.29914529914529914,2.23,3.068376068376069,2.0485436893203883,121
70,29,15,3.0,80.0,515.0,79.0,66.66666666666667,19.714285714285715,4,29.0,0.1,2.7777777777777777,0.3333333333333333,0.18181818181818185,2.4444444444444446,2.1818181818181817,3.0,12
71,59,30,3.0,80.0,2426.0,109.0,49.59897959183673,90.07142857142857,4,28.56,0.14666666666666667,3.1044776119402986,0.5147058823529411,0.27848101265822783,2.3088235294117645,2.4177215189873418,2.1232876712328768,98
72,37,24,4.0,100.0,1861.0,148.0,117.42160278745644,48.92857142857143,2,33.69230769230769,0.28205128205128205,3.135135135135135,0.4736842105263158,0.25,2.2894736842105257,4.267857142857143,2.135135135135135,287
73,24,10,3.0,100.0,2103.0,88.28684210526316,58.94671052631578,110.71428571428572,6,28.837209302325586,0.3488372093023256,2.948717948717949,0.4761904761904762,0.19607843137254904,2.4285714285714284,3.2549019607843137,2.45,76
74,63,22,3.0,100.0,2704.0,138.70747967479676,63.65138211382114,148.85714285714286,3,31.376344086021504,0.4086021505376344,3.2808988764044944,0.5888888888888889,0.494949494949495,2.1123595505617976,3.1313131313131315,2.081395348837209,123
75,1,25,3.0,60.0,361.0,94.92,76.93199999999999,17.785714285714285,7,30.0,0.0,3.0,1.0,0.0,2.0,3.75,3.0,5
76,35,2,4.0,100.0,3059.0,118.0,56.25535714285714,41.785714285714285,6,27.970588235294123,0.2352941176470588,3.060606060606061,0.3088235294117647,0.23943661971830985,2.3088235294117645,2.5633802816901414,2.306451612903226,112
77,42,22,2.0,60.0,464.0,68.423125,37.16375,24.57142857142857,5,30.952380952380953,0.3809523809523809,3.263157894736842,0.6,0.2916666666666667,2.35,3.1666666666666665,2.095238095238096,32
78,16,4,3.0,100.0,2644.0,128.64885496183206,107.39923664122135,103.28571428571428,3,31.03333333333333,0.18333333333333326,2.946428571428572,0.5185185185185185,0.12121212121212123,2.203703703703704,2.803030303030303,2.1206896551724137,131
79,74,2,3.0,60.0,51.0,69.0,69.0,8.714285714285714,6,40.0,0.0,4.0,1.0,0.0,2.0,4.0,2.0,1
80,49,25,3.0,80.0,789.0,139.90000000000003,102.13333333333334,11.5,4,26.11111111111111,0.3333333333333333,2.6111111111111107,0.2222222222222222,0.047619047619047616,2.055555555555556,2.238095238095238,2.647058823529412,21
81,36,26,3.0,100.0,2885.0,315.79591836734687,164.87755102040816,45.35714285714285,6,33.5,0.2,3.0277777777777777,0.4444444444444444,0.14583333333333334,2.142857142857143,3.6458333333333335,1.8461538461538465,49
82,58,24,3.0,100.0,644.0,198.0,155.11764705882354,34.07142857142857,5,33.75,0.0625,3.2,0.4375,0.4117647058823529,2.125,2.764705882352941,1.7692307692307692,17
83,67,9,4.0,100.0,2945.0,148.48736842105262,84.16105263157894,10.5,2,32.72727272727273,0.18181818181818185,3.363636363636364,0.5454545454545454,0.2857142857142857,2.0,3.3571428571428568,3.0,19
84,4,25,3.0,70.0,877.0,128.46000000000004,105.27933333333335,93.5,7,31.25,0.375,3.25,0.625,0.42857142857142855,2.125,5.285714285714286,2.375,15
85,6,24,3.0,100.0,2086.0,298.0,232.46666666666667,17.071428571428573,6,32.108108108108105,0.21621621621621626,2.891891891891892,0.3783783783783784,0.2325581395348837,2.2972972972972974,2.6904761904761907,2.1666666666666665,45
86,38,29,3.0,80.0,590.0,69.0,55.601578947368424,32.714285714285715,6,35.411764705882355,0.35294117647058826,3.0,0.4375,0.1111111111111111,2.2857142857142856,2.1666666666666665,2.411764705882353,19
87,63,22,3.0,100.0,2280.0,138.1913043478261,111.56717391304348,54.28571428571429,6,29.75,0.5,3.0,0.28125,0.15384615384615385,2.2580645161290325,2.8717948717948723,1.9655172413793105,46
88,26,2,3.0,100.0,138.0,59.0,45.2,13.428571428571427,4,30.0,0.0,4.0,1.0,1.0,2.0,4.0,4.0,2
89,49,25,3.0,80.0,504.0,139.90000000000003,72.73333333333333,41.5,1,30.90909090909091,0.09090909090909093,3.363636363636364,0.5454545454545454,0.3333333333333333,2.4545454545454546,3.25,2.090909090909091,12
90,75,24,3.0,100.0,3263.0,178.0,146.83471074380162,230.14285714285717,5,32.82857142857143,0.21739130434782608,3.1044776119402986,0.5882352941176471,0.3194444444444444,2.2424242424242418,3.0694444444444446,1.955223880597015,121
91,11,17,2.0,40.0,1726.0,66.0,32.146835443037965,14.928571428571427,2,30.65671641791045,0.5303030303030303,2.75,0.3809523809523809,0.14666666666666667,2.2419354838709675,2.310810810810811,2.5873015873015874,79
92,67,9,4.0,100.0,1551.0,145.89428571428567,124.60678571428572,219.2142857142857,1,35.63636363636363,0.30303030303030304,3.129032258064516,0.7,0.2,2.066666666666667,3.933333333333333,1.9393939393939397,56
93,37,24,4.0,100.0,798.0,145.94736842105263,135.0,57.64285714285714,1,30.625,0.375,3.125,0.5,0.16666666666666666,2.125,3.555555555555556,1.9375,19
94,17,25,2.0,50.0,1211.0,94.90000000000002,79.56666666666669,20.285714285714285,4,31.33333333333333,0.26666666666666666,2.8571428571428568,0.6428571428571429,0.16666666666666666,2.142857142857143,2.5,2.333333333333333,18
95,63,22,3.0,100.0,2869.0,138.87558528428096,72.8993311036789,135.5,5,30.694444444444446,0.4166666666666667,3.188405797101449,0.5373134328358209,0.37974683544303794,2.1343283582089554,2.9230769230769234,2.142857142857143,299
96,65,24,3.0,100.0,819.0,240.0,191.42857142857144,8.928571428571429,2,35.53846153846154,0.07692307692307693,3.1818181818181817,0.5384615384615384,0.3076923076923077,2.0,2.769230769230769,1.5384615384615383,14
97,41,25,2.0,50.0,2369.0,69.7,59.46000000000002,37.285714285714285,5,30.711111111111112,0.4,2.804878048780488,0.32558139534883723,0.08,2.3488372093023258,2.510204081632653,2.365853658536585,50
98,37,24,4.0,100.0,4991.0,147.79797979797982,127.24040404040407,68.35714285714286,2,31.717647058823534,0.32142857142857145,2.96,0.4814814814814815,0.2604166666666667,2.2625,2.7052631578947364,2.074074074074074,99
99,6,24,3.0,100.0,2897.0,298.0,200.24910714285718,79.42857142857143,7,33.022222222222226,0.2,3.0,0.6590909090909091,0.32,2.0930232558139537,2.7291666666666665,1.9761904761904765,56
100,19,22,3.0,60.0,741.0,79.0,41.6125,38.214285714285715,4,34.714285714285715,0.10714285714285714,3.1923076923076925,0.7307692307692307,0.2333333333333333,2.4230769230769234,2.566666666666667,2.1153846153846154,32
101,71,11,2.0,70.0,2147.0,77.53623188405797,61.63768115942029,23.5,4,32.49056603773585,0.18867924528301888,2.76,0.40384615384615385,0.15151515151515152,2.2745098039215685,2.515151515151515,2.4081632653061225,69
102,38,29,3.0,80.0,1367.0,69.0,48.473333333333336,54.714285714285715,6,20.0,0.0,2.0,0.0,0.0,3.0,1.0,5.0,3
103,61,19,4.0,100.0,560.0,210.0,175.79,16.071428571428573,4,34.0,0.3,3.2,0.8,0.3,2.1,3.3,2.8,10
104,34,15,2.0,80.0,5668.0,58.87179487179486,46.50108974358975,115.35714285714286,3,30.737864077669908,0.21359223300970875,2.555555555555556,0.4680851063829787,0.0625,2.510869565217391,1.9722222222222223,2.7419354838709675,156
105,21,33,4.0,100.0,484.0,162.9,94.33333333333331,7.357142857142858,6,32.0,0.2,3.2,0.4,0.0,2.2,3.2,2.5,6
106,6,24,3.0,100.0,2277.0,298.0,199.04615384615383,76.0,4,34.472727272727276,0.2363636363636364,3.2115384615384617,0.7358490566037735,0.3684210526315789,2.1538461538461537,2.9122807017543866,1.9259259259259256,65
107,70,21,3.0,60.0,449.0,166.0,165.66666666666666,8.285714285714286,4,35.333333333333336,0.5,3.333333333333333,0.6666666666666666,0.3333333333333333,2.333333333333333,3.4444444444444446,2.5,9
108,23,25,3.0,100.0,685.0,69.90000000000002,37.410204081632656,34.857142857142854,5,29.6875,0.28125,3.0625,0.40625,0.16216216216216214,2.3125,2.5945945945945947,2.3666666666666667,49
109,50,8,3.0,100.0,1096.0,149.0,102.41652173913045,122.5,4,32.285714285714285,0.15384615384615385,2.9166666666666665,0.5833333333333334,0.26666666666666666,2.0,2.6666666666666665,2.9166666666666665,23
110,50,8,3.0,100.0,2714.0,148.7938144329897,79.10309278350515,187.2142857142857,4,31.9,0.35,2.9649122807017543,0.4833333333333333,0.24615384615384614,2.283333333333333,2.7384615384615385,2.6440677966101696,97
111,42,22,2.0,60.0,910.0,69.95358490566038,39.884339622641505,66.0,4,30.90909090909091,0.1590909090909091,3.1463414634146343,0.575,0.2708333333333333,2.225,2.645833333333333,2.0454545454545454,53
112,36,26,3.0,100.0,2143.0,328.08,166.68,43.714285714285715,2,34.0,0.2,3.2352941176470584,0.5263157894736842,0.28,2.1111111111111107,3.0,1.7894736842105263,25
113,53,3,3.0,100.0,682.0,105.0,105.0,42.42857142857143,6,30.0,0.5,2.7142857142857144,0.75,0.5,2.142857142857143,2.75,2.2857142857142856,11
114,37,24,4.0,100.0,1056.0,148.0,118.0,103.07142857142857,5,39.0,0.0,3.2,0.9,0.1,2.3,3.1,1.7777777777777777,11
115,39,14,3.0,100.0,120.0,79.0,79.0,5.7142857142857135,1,30.0,0.0,2.0,0.0,0.0,3.0,1.0,3.0,1
116,5,11,3.0,100.0,1436.0,165.9310344827586,135.0,16.285714285714285,5,33.904761904761905,0.3809523809523809,2.952380952380953,0.6190476190476191,0.27586206896551724,2.1904761904761907,3.103448275862069,1.619047619047619,29
117,12,2,3.0,90.0,510.0,69.0,58.38095238095239,10.071428571428571,4,29.466666666666665,0.3333333333333333,2.9285714285714284,0.42857142857142855,0.25,2.2142857142857144,2.25,2.3846153846153846,21
118,49,25,3.0,80.0,549.0,139.90000000000003,95.51538461538462,18.857142857142858,4,28.181818181818183,0.4545454545454545,2.8181818181818183,0.3636363636363637,0.16666666666666666,2.5454545454545454,2.25,1.9,13
119,67,9,4.0,100.0,1286.0,150.0,116.82927272727274,226.35714285714286,3,35.52380952380953,0.19047619047619047,3.025,0.525,0.2978723404255319,2.2051282051282053,2.4468085106382977,2.230769230769231,55
120,31,4,3.0,100.0,1309.0,177.38709677419354,127.41935483870968,18.857142857142858,2,32.30769230769231,0.4615384615384616,3.2,0.6153846153846154,0.4666666666666667,2.1923076923076925,3.1333333333333333,2.0434782608695654,31
121,15,30,3.0,80.0,715.0,109.0,68.75714285714285,15.0,5,25.83333333333333,0.08333333333333333,2.9090909090909087,0.2,0.16666666666666666,2.3,2.583333333333333,1.75,14
122,8,8,2.0,70.0,322.0,39.0,29.8125,12.214285714285715,7,32.666666666666664,0.3333333333333333,2.75,0.6666666666666666,0.2307692307692308,2.090909090909091,2.5384615384615383,1.9166666666666667,16
123,11,17,2.0,40.0,365.0,66.0,32.21249999999999,4.714285714285714,7,27.857142857142854,0.35714285714285715,3.3076923076923075,0.4166666666666667,0.13333333333333333,2.4166666666666665,2.7333333333333334,2.0769230769230766,16
124,43,22,2.0,60.0,666.0,93.5,47.671428571428564,59.28571428571429,4,30.952380952380953,0.3809523809523809,2.95,0.631578947368421,0.3333333333333333,2.421052631578948,2.619047619047619,2.5294117647058822,21
125,6,24,3.0,100.0,4528.0,297.1089108910891,201.33762376237618,73.14285714285714,4,32.833333333333336,0.25,3.1538461538461537,0.5164835164835165,0.32,2.1777777777777776,2.96,1.868131868131868,101
126,36,26,3.0,100.0,2372.0,336.0,167.83333333333334,41.285714285714285,5,28.57142857142857,0.19047619047619047,3.0526315789473686,0.25,0.16666666666666666,2.35,2.4166666666666665,2.2222222222222223,24
127,59,30,3.0,80.0,267.0,109.0,76.0,51.28571428571429,7,30.0,0.0,3.0,0.0,0.0,2.0,3.0,2.5,2
128,70,21,3.0,60.0,307.0,166.0,134.0,9.928571428571429,5,30.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,0.3333333333333333,2.0,3.0,2.333333333333333,3
129,32,25,3.0,80.0,277.0,79.9,63.111111111111114,34.42857142857143,1,35.0,0.25,3.0,0.875,0.4444444444444444,2.25,3.0,2.0,9
130,50,8,3.0,100.0,6545.0,148.94047619047618,80.44345238095238,129.71428571428572,1,34.00884955752213,0.3141592920353982,2.9858490566037736,0.5963302752293578,0.23577235772357724,2.2488479262672807,2.768292682926829,2.118483412322275,336
131,53,3,3.0,100.0,845.0,105.0,102.57142857142857,6.857142857142858,6,31.66666666666667,0.16666666666666666,3.0,0.3333333333333333,0.2857142857142857,2.333333333333333,1.5714285714285714,2.0,7
132,45,2,3.0,60.0,666.0,69.0,58.18571428571429,7.357142857142858,5,32.22222222222222,0.1111111111111111,2.888888888888889,0.125,0.18181818181818185,2.125,2.6,2.5,14
133,52,32,3.0,100.0,1104.0,250.0,179.63636363636363,18.571428571428573,1,28.88888888888889,0.16666666666666666,3.125,0.5882352941176471,0.2631578947368421,2.3529411764705883,2.6666666666666665,2.055555555555556,22
134,26,2,3.0,100.0,655.0,59.0,44.34384615384616,46.92857142857143,4,25.294117647058826,0.05882352941176471,2.9375,0.4117647058823529,0.15789473684210525,2.588235294117647,2.2105263157894743,2.25,26
135,59,30,3.0,80.0,600.0,109.0,59.33333333333334,4.571428571428571,2,33.333333333333336,0.16666666666666666,3.1666666666666665,0.5,0.125,2.5,3.5,2.6666666666666665,9
136,53,3,3.0,100.0,3676.0,105.0,64.79787234042553,32.5,2,32.02777777777778,0.19444444444444445,3.0735294117647056,0.6119402985074627,0.32,2.2238805970149254,2.8666666666666667,2.0,94
